applicant_id,jurisdiction,age,income,credit_score,debt_to_income,employment_length,loan_amount,postcode_risk_band,thin_file_flag,income_instability_flag,model_score,decision,observed_default,gender_audit,age_band,protected_group_flag,audit_group,denial_feature_candidate
APP-00615,EU,49,57479,759,0.241,7.4,26238,Low,0,0,0.8366,Approved,0,Female,46-55,0,Reference audit group,credit_score
APP-00616,US,45,37852,618,0.207,0.6,12935,Medium,1,0,0.2081,Declined,1,Male,36-45,0,Reference audit group,employment_length
APP-00617,US,33,45703,695,0.491,3.4,13492,High,0,0,0.3855,Declined,0,Male,26-35,1,Protected audit group,debt_to_income
APP-00618,EU,38,64797,719,0.322,4.3,34554,Low,0,0,0.6816,Approved,0,Female,36-45,0,Reference audit group,credit_score
APP-00619,EU,30,25537,688,0.516,10.4,12459,Medium,0,0,0.3836,Declined,0,Female,26-35,0,Reference audit group,debt_to_income
APP-00620,EU,44,81993,682,0.268,1.3,33844,Very High,0,0,0.4172,Declined,1,Female,36-45,1,Protected audit group,postcode_risk_band
APP-00621,US,37,48825,712,0.254,1.4,23760,Low,0,0,0.6341,Approved,0,Male,36-45,0,Reference audit group,employment_length
APP-00622,EU,36,45451,687,0.256,3.1,18520,Medium,0,0,0.5237,Declined,1,Male,36-45,0,Reference audit group,postcode_risk_band
APP-00623,EU,51,46231,639,0.183,12.7,19715,High,0,0,0.4027,Declined,0,Male,46-55,0,Reference audit group,postcode_risk_band
APP-00624,US,20,71194,668,0.452,4.7,39558,Medium,0,1,0.3499,Declined,0,Female,19-25,1,Protected audit group,income_instability_flag
APP-00625,US,36,33881,676,0.297,2.1,16058,Medium,0,0,0.4096,Declined,0,Female,36-45,0,Reference audit group,postcode_risk_band
APP-00626,US,47,40923,642,0.331,1.4,10118,Medium,0,0,0.3277,Declined,0,Female,46-55,0,Reference audit group,employment_length
APP-00627,EU,36,38567,628,0.412,4.1,19492,Medium,0,1,0.2049,Declined,0,Male,36-45,1,Protected audit group,credit_score
APP-00628,US,26,21445,627,0.233,9.3,6566,Medium,1,0,0.2502,Declined,0,Female,26-35,1,Protected audit group,thin_file_flag
APP-00629,EU,52,45669,552,0.407,5.5,18472,Medium,0,0,0.1289,Declined,1,Female,46-55,0,Reference audit group,credit_score
APP-00630,EU,35,49401,663,0.426,6.9,16627,Low,0,1,0.4185,Declined,0,Male,26-35,1,Protected audit group,income_instability_flag
APP-00631,US,26,60338,670,0.377,2.2,21724,Low,0,0,0.4841,Declined,0,Female,26-35,0,Reference audit group,debt_to_income
APP-00632,EU,29,50758,685,0.407,5.8,20154,Low,1,1,0.3787,Declined,0,Female,26-35,0,Reference audit group,thin_file_flag
APP-00633,US,51,34783,714,0.464,17.0,19005,High,0,0,0.458,Declined,0,Male,46-55,0,Reference audit group,postcode_risk_band
APP-00634,EU,47,20798,570,0.365,4.9,10951,Medium,1,1,0.0626,Declined,1,Female,46-55,0,Reference audit group,credit_score
APP-00635,EU,24,88632,701,0.449,4.8,47589,High,1,1,0.3247,Declined,0,Female,19-25,0,Reference audit group,thin_file_flag
APP-00636,US,33,43347,717,0.347,6.1,15763,Medium,1,0,0.5146,Declined,0,Female,26-35,0,Reference audit group,thin_file_flag
APP-00637,EU,31,33368,555,0.255,3.0,11687,Medium,1,0,0.0981,Declined,0,Female,26-35,1,Protected audit group,credit_score
APP-00638,US,29,45980,586,0.319,0.6,23103,Low,1,0,0.1431,Declined,0,Female,26-35,0,Reference audit group,credit_score
APP-00639,US,46,50104,665,0.333,7.2,23960,High,0,0,0.4023,Declined,0,Male,46-55,0,Reference audit group,postcode_risk_band
APP-00640,US,39,35729,658,0.418,5.3,21524,Medium,0,1,0.2714,Declined,0,Female,36-45,0,Reference audit group,income_instability_flag
APP-00641,EU,19,34751,662,0.25,3.9,19358,Medium,0,0,0.4028,Declined,1,Female,19-25,1,Protected audit group,postcode_risk_band
APP-00642,US,51,31705,649,0.236,3.2,11517,Medium,0,0,0.3758,Declined,0,Female,46-55,0,Reference audit group,credit_score
APP-00643,EU,51,47781,679,0.093,2.3,23229,Low,0,0,0.6182,Approved,0,Male,46-55,0,Reference audit group,credit_score
APP-00644,EU,31,62997,578,0.477,8.3,37542,Very High,0,0,0.1156,Declined,0,Male,26-35,0,Reference audit group,credit_score
APP-00645,US,47,50881,675,0.43,5.7,25283,Medium,0,0,0.4278,Declined,0,Male,46-55,0,Reference audit group,debt_to_income
APP-00646,EU,34,49919,630,0.408,7.8,24676,Low,1,0,0.28,Declined,0,Male,26-35,0,Reference audit group,thin_file_flag
APP-00647,EU,32,81701,658,0.563,1.2,33287,Medium,0,0,0.3138,Declined,1,Female,26-35,1,Protected audit group,debt_to_income
APP-00648,US,55,28374,702,0.296,3.9,16194,Medium,0,0,0.4877,Declined,1,Female,46-55,0,Reference audit group,postcode_risk_band
APP-00649,US,29,48734,606,0.189,9.4,11316,Medium,1,0,0.2939,Declined,0,Female,26-35,0,Reference audit group,credit_score
APP-00650,EU,31,64537,683,0.106,6.9,14873,Low,0,0,0.7399,Approved,0,Female,26-35,1,Protected audit group,credit_score
APP-00651,EU,22,96634,728,0.447,4.6,37758,Low,0,0,0.7108,Approved,0,Female,19-25,0,Reference audit group,debt_to_income
APP-00652,US,41,79165,719,0.419,3.5,37074,Medium,0,0,0.6038,Approved,0,Male,36-45,0,Reference audit group,debt_to_income
APP-00653,EU,27,95485,731,0.334,1.4,47130,High,0,0,0.6121,Approved,0,Female,26-35,1,Protected audit group,postcode_risk_band
APP-00654,EU,30,33863,603,0.54,0.0,19450,Medium,1,0,0.079,Declined,0,Female,26-35,1,Protected audit group,employment_length
APP-00655,US,36,50579,591,0.454,0.7,26298,Low,0,1,0.1422,Declined,0,Male,36-45,1,Protected audit group,credit_score
APP-00656,EU,27,68535,676,0.406,6.2,45727,High,0,0,0.3955,Declined,0,Female,26-35,1,Protected audit group,postcode_risk_band
APP-00657,EU,48,82200,704,0.499,3.2,48143,Medium,0,1,0.4337,Declined,1,Male,46-55,1,Protected audit group,debt_to_income
APP-00658,US,42,47015,777,0.46,5.2,21969,Medium,0,1,0.6745,Approved,0,Female,36-45,0,Reference audit group,income_instability_flag
APP-00659,EU,32,42150,612,0.582,12.4,23384,High,1,0,0.1059,Declined,0,Male,26-35,1,Protected audit group,debt_to_income
APP-00660,EU,48,85875,702,0.372,2.8,41010,Low,0,0,0.6232,Approved,0,Male,46-55,0,Reference audit group,debt_to_income
APP-00661,US,52,24067,606,0.443,2.6,9248,Medium,0,1,0.1254,Declined,0,Male,46-55,0,Reference audit group,credit_score
APP-00662,EU,36,48427,679,0.283,4.4,19183,Medium,0,0,0.5092,Declined,0,Female,36-45,0,Reference audit group,postcode_risk_band
APP-00663,EU,21,35927,636,0.301,6.5,15133,Medium,1,0,0.262,Declined,0,Female,19-25,1,Protected audit group,thin_file_flag
APP-00664,US,36,19259,571,0.375,5.5,8356,Very High,1,0,0.0515,Declined,1,Male,36-45,1,Protected audit group,credit_score
APP-00665,US,40,35578,666,0.317,5.3,13242,High,0,0,0.3668,Declined,0,Male,36-45,0,Reference audit group,postcode_risk_band
APP-00666,US,34,29986,739,0.445,0.4,19047,Very High,0,0,0.3619,Declined,0,Female,26-35,1,Protected audit group,employment_length
APP-00667,US,39,80188,686,0.207,2.3,39155,Medium,0,0,0.5863,Approved,0,Male,36-45,0,Reference audit group,postcode_risk_band
APP-00668,EU,33,75025,654,0.442,1.8,46529,Low,0,0,0.3797,Declined,0,Female,26-35,0,Reference audit group,debt_to_income
APP-00669,EU,39,95588,759,0.296,4.8,35507,Low,0,0,0.8393,Approved,0,Female,36-45,0,Reference audit group,credit_score
APP-00670,EU,30,31216,704,0.46,0.1,17943,High,0,0,0.3111,Declined,0,Female,26-35,1,Protected audit group,employment_length
APP-00671,EU,36,61027,634,0.496,5.6,27255,Low,0,0,0.3412,Declined,0,Male,36-45,0,Reference audit group,debt_to_income
APP-00672,US,35,47518,646,0.406,3.3,16093,Medium,0,1,0.2782,Declined,1,Male,26-35,1,Protected audit group,income_instability_flag
APP-00673,EU,33,41709,677,0.391,2.3,19795,Low,0,0,0.4439,Declined,0,Female,26-35,0,Reference audit group,debt_to_income
APP-00674,US,32,61991,670,0.398,2.6,27195,Low,0,0,0.4703,Declined,0,Female,26-35,0,Reference audit group,debt_to_income
APP-00675,US,21,67442,653,0.28,5.6,13798,Medium,0,1,0.4422,Declined,1,Male,19-25,0,Reference audit group,income_instability_flag
APP-00676,US,34,77922,768,0.437,2.9,32154,Medium,0,0,0.7385,Approved,0,Female,26-35,0,Reference audit group,debt_to_income
APP-00677,EU,27,25217,542,0.324,6.5,10318,High,0,0,0.0873,Declined,1,Female,26-35,1,Protected audit group,credit_score
APP-00678,EU,49,62384,687,0.176,9.2,27078,High,0,0,0.5986,Approved,0,Male,46-55,1,Protected audit group,postcode_risk_band
APP-00679,US,37,39619,717,0.468,3.5,20059,Low,1,0,0.4398,Declined,0,Male,36-45,0,Reference audit group,thin_file_flag
APP-00680,US,28,28693,614,0.408,1.4,16947,High,0,0,0.1327,Declined,1,Female,26-35,1,Protected audit group,credit_score
APP-00681,US,32,87446,768,0.395,5.3,41868,Low,0,1,0.7759,Approved,0,Male,26-35,0,Reference audit group,income_instability_flag
APP-00682,EU,47,109571,747,0.235,5.0,29777,Low,0,0,0.8518,Approved,0,Male,46-55,0,Reference audit group,credit_score
APP-00683,US,32,49447,629,0.186,7.1,16673,Low,0,0,0.4942,Declined,0,Male,26-35,0,Reference audit group,credit_score
APP-00684,US,34,75708,629,0.359,11.4,37010,Low,0,0,0.4419,Declined,0,Male,26-35,0,Reference audit group,credit_score
APP-00685,US,42,39349,659,0.447,10.5,28662,High,0,1,0.2357,Declined,0,Female,36-45,1,Protected audit group,postcode_risk_band
APP-00686,US,54,90780,654,0.307,6.2,24445,Low,0,0,0.5802,Approved,0,Female,46-55,0,Reference audit group,credit_score
APP-00687,EU,41,46890,724,0.542,3.9,24038,Low,0,0,0.5526,Declined,0,Female,36-45,1,Protected audit group,debt_to_income
APP-00688,EU,48,71199,676,0.339,3.5,26228,Low,0,1,0.4971,Declined,0,Male,46-55,0,Reference audit group,income_instability_flag
APP-00689,EU,42,37620,693,0.133,5.7,17542,High,0,0,0.5493,Declined,0,Male,36-45,0,Reference audit group,postcode_risk_band
APP-00690,US,31,68804,724,0.504,8.3,34599,High,0,0,0.5535,Declined,0,Female,26-35,0,Reference audit group,debt_to_income
APP-00691,EU,38,30909,728,0.366,3.7,13845,Very High,0,0,0.4388,Declined,0,Female,36-45,0,Reference audit group,postcode_risk_band
APP-00692,US,41,53250,579,0.224,0.7,29083,Medium,0,0,0.1918,Declined,0,Male,36-45,0,Reference audit group,credit_score
APP-00693,EU,43,24890,695,0.366,9.8,7449,Medium,0,0,0.5083,Declined,0,Male,36-45,1,Protected audit group,postcode_risk_band
APP-00694,US,32,69646,723,0.165,1.5,19239,High,0,0,0.6665,Approved,0,Female,26-35,0,Reference audit group,postcode_risk_band
APP-00695,US,34,34798,605,0.167,2.4,7755,High,1,1,0.1409,Declined,0,Male,26-35,1,Protected audit group,credit_score
APP-00696,US,35,46771,719,0.302,9.7,21499,Low,0,0,0.7115,Approved,0,Female,26-35,0,Reference audit group,credit_score
APP-00697,EU,50,55388,764,0.229,4.4,21861,Medium,0,0,0.7958,Approved,0,Female,46-55,0,Reference audit group,postcode_risk_band
APP-00698,EU,38,60020,707,0.569,0.5,27000,Medium,0,0,0.4171,Declined,0,Male,36-45,0,Reference audit group,debt_to_income
APP-00699,US,19,32859,579,0.319,17.8,16835,Medium,0,0,0.1924,Declined,0,Female,19-25,1,Protected audit group,credit_score
APP-00700,US,35,32056,558,0.444,3.4,20025,Medium,1,0,0.0612,Declined,1,Male,26-35,1,Protected audit group,credit_score
APP-00701,EU,46,82750,850,0.325,3.3,19124,Low,0,0,0.9402,Approved,0,Male,46-55,0,Reference audit group,credit_score
APP-00702,US,32,38839,769,0.387,4.2,21543,Low,0,0,0.7412,Approved,1,Male,26-35,0,Reference audit group,debt_to_income
APP-00703,US,47,32806,620,0.289,0.7,15736,Medium,0,0,0.2314,Declined,0,Female,46-55,0,Reference audit group,employment_length
APP-00704,EU,28,68046,643,0.295,3.8,19170,Low,0,1,0.421,Declined,0,Male,26-35,0,Reference audit group,income_instability_flag
APP-00705,EU,32,52452,543,0.385,5.6,19688,Low,1,1,0.087,Declined,1,Male,26-35,1,Protected audit group,credit_score
APP-00706,EU,53,72026,753,0.295,16.8,30609,Low,0,0,0.8308,Approved,0,Male,46-55,0,Reference audit group,credit_score
APP-00707,US,45,55373,758,0.329,4.3,28544,Medium,0,0,0.7297,Approved,0,Male,36-45,0,Reference audit group,postcode_risk_band
APP-00708,EU,37,62051,793,0.248,7.9,20148,High,0,0,0.8502,Approved,0,Female,36-45,0,Reference audit group,postcode_risk_band
APP-00709,EU,22,100467,668,0.375,1.6,58692,Medium,0,0,0.4403,Declined,0,Male,19-25,0,Reference audit group,employment_length
APP-00710,US,40,81636,625,0.249,6.1,35743,Low,0,0,0.4757,Declined,0,Female,36-45,0,Reference audit group,credit_score
APP-00711,US,41,44982,758,0.63,3.5,22184,Low,0,0,0.6122,Approved,0,Female,36-45,0,Reference audit group,debt_to_income
APP-00712,EU,38,37864,714,0.311,2.2,17782,Very High,0,0,0.4198,Declined,0,Female,36-45,1,Protected audit group,postcode_risk_band
APP-00713,EU,37,62379,770,0.35,3.7,34592,Medium,0,0,0.752,Approved,0,Male,36-45,1,Protected audit group,postcode_risk_band
APP-00714,EU,27,53569,686,0.275,2.7,24638,Low,0,0,0.5703,Approved,0,Male,26-35,0,Reference audit group,credit_score
APP-00715,US,39,45018,695,0.366,3.2,11583,High,0,0,0.4502,Declined,0,Female,36-45,0,Reference audit group,postcode_risk_band
APP-00716,US,48,28684,723,0.297,9.8,11866,Low,0,0,0.6844,Approved,0,Male,46-55,0,Reference audit group,credit_score
APP-00717,EU,19,51649,614,0.288,2.8,27292,Medium,0,1,0.2248,Declined,0,Male,19-25,1,Protected audit group,credit_score
APP-00718,US,54,65009,719,0.408,6.5,33752,High,0,0,0.5576,Declined,0,Female,46-55,0,Reference audit group,postcode_risk_band
APP-00719,EU,46,125299,643,0.312,6.9,38178,Low,1,0,0.4769,Declined,0,Female,46-55,0,Reference audit group,thin_file_flag
APP-00720,EU,46,32341,582,0.401,7.6,12175,High,1,0,0.1001,Declined,0,Female,46-55,1,Protected audit group,credit_score
APP-00721,EU,43,63364,618,0.211,0.7,20515,High,0,0,0.2815,Declined,0,Female,36-45,0,Reference audit group,employment_length
APP-00722,EU,19,35313,563,0.335,2.2,16551,Very High,1,0,0.0539,Declined,1,Male,19-25,0,Reference audit group,credit_score
APP-00723,EU,37,34578,594,0.488,3.2,19033,High,1,1,0.0584,Declined,0,Female,36-45,1,Protected audit group,credit_score
APP-00724,EU,56,46194,765,0.439,2.5,25304,Medium,0,0,0.6587,Approved,0,Male,56+,0,Reference audit group,debt_to_income
APP-00725,EU,29,41707,679,0.411,4.3,23584,High,0,0,0.34,Declined,0,Male,26-35,1,Protected audit group,postcode_risk_band
APP-00726,US,51,31221,614,0.309,3.2,13892,Medium,1,0,0.1668,Declined,1,Male,46-55,0,Reference audit group,credit_score
APP-00727,EU,39,39189,650,0.275,5.4,9030,Medium,0,0,0.4298,Declined,1,Female,36-45,0,Reference audit group,postcode_risk_band
APP-00728,US,44,24785,629,0.41,10.9,7920,Low,1,0,0.2378,Declined,1,Female,36-45,0,Reference audit group,thin_file_flag
APP-00729,US,43,36598,660,0.238,13.7,11027,Low,0,0,0.5551,Declined,0,Female,36-45,0,Reference audit group,credit_score
APP-00730,EU,33,50085,644,0.178,8.1,12588,Medium,0,0,0.5203,Declined,0,Male,26-35,0,Reference audit group,credit_score
APP-00731,EU,36,36826,687,0.426,2.9,20246,Medium,0,0,0.3893,Declined,0,Female,36-45,0,Reference audit group,debt_to_income
APP-00732,US,40,49208,672,0.401,7.0,27635,Low,0,0,0.4921,Declined,0,Female,36-45,0,Reference audit group,debt_to_income
APP-00733,EU,25,44816,704,0.264,7.0,14627,Medium,0,1,0.5776,Approved,0,Male,19-25,1,Protected audit group,income_instability_flag
APP-00734,US,38,43158,657,0.423,8.8,16543,High,0,1,0.2868,Declined,0,Male,36-45,1,Protected audit group,postcode_risk_band
APP-00735,US,36,24543,658,0.422,8.0,7550,High,1,0,0.2183,Declined,0,Male,36-45,1,Protected audit group,thin_file_flag
APP-00736,US,29,56336,622,0.34,5.0,21347,Very High,1,0,0.1595,Declined,0,Male,26-35,1,Protected audit group,postcode_risk_band
APP-00737,US,41,36815,758,0.472,3.5,12777,High,0,1,0.5132,Declined,0,Female,36-45,1,Protected audit group,postcode_risk_band
APP-00738,EU,33,69340,712,0.499,1.0,33658,Low,0,0,0.5428,Declined,0,Female,26-35,0,Reference audit group,debt_to_income
APP-00739,EU,30,36420,778,0.404,3.4,23625,Low,0,0,0.7332,Approved,0,Female,26-35,0,Reference audit group,debt_to_income
APP-00740,US,47,52515,618,0.415,4.5,25555,Medium,0,0,0.2544,Declined,0,Female,46-55,0,Reference audit group,credit_score
APP-00741,EU,37,45605,659,0.45,3.5,27497,Medium,0,0,0.3142,Declined,0,Female,36-45,1,Protected audit group,debt_to_income
APP-00742,EU,51,49568,721,0.452,9.0,35594,High,0,0,0.5028,Declined,0,Male,46-55,1,Protected audit group,postcode_risk_band
APP-00743,US,54,39096,714,0.552,7.3,24319,Low,0,0,0.5242,Declined,0,Male,46-55,0,Reference audit group,debt_to_income
APP-00744,US,41,44996,640,0.54,10.6,22703,Medium,0,0,0.2833,Declined,0,Male,36-45,0,Reference audit group,debt_to_income
APP-00745,US,20,37106,737,0.31,15.8,17339,Low,0,0,0.7351,Approved,0,Male,19-25,0,Reference audit group,credit_score
APP-00746,US,50,58508,756,0.394,0.0,22503,High,0,0,0.6068,Approved,0,Male,46-55,1,Protected audit group,employment_length
APP-00747,US,29,34915,611,0.581,2.1,22555,Low,0,1,0.1238,Declined,1,Female,26-35,0,Reference audit group,debt_to_income
APP-00748,EU,32,45254,690,0.351,3.9,27192,Very High,0,0,0.3466,Declined,0,Female,26-35,0,Reference audit group,postcode_risk_band
APP-00749,EU,42,32643,603,0.291,5.8,10255,Medium,0,0,0.2573,Declined,0,Male,36-45,1,Protected audit group,credit_score
APP-00750,EU,30,63483,638,0.391,3.5,25208,Medium,0,0,0.338,Declined,1,Male,26-35,0,Reference audit group,credit_score
APP-00751,EU,51,23100,547,0.47,11.4,8433,Low,0,0,0.1154,Declined,0,Female,46-55,0,Reference audit group,credit_score
APP-00752,EU,43,36179,647,0.28,12.2,15583,Low,1,0,0.3676,Declined,1,Female,36-45,0,Reference audit group,thin_file_flag
APP-00753,US,26,31955,630,0.05,6.5,12476,High,0,1,0.3286,Declined,0,Female,26-35,1,Protected audit group,postcode_risk_band
APP-00754,EU,52,31497,594,0.482,1.7,20786,High,0,0,0.0924,Declined,0,Male,46-55,1,Protected audit group,credit_score
APP-00755,EU,42,143621,790,0.473,8.7,72983,Medium,0,0,0.8532,Approved,0,Female,36-45,0,Reference audit group,debt_to_income
APP-00756,EU,29,77088,695,0.558,12.5,46035,Medium,0,1,0.4295,Declined,0,Male,26-35,1,Protected audit group,debt_to_income
APP-00757,US,49,111197,760,0.321,1.8,37676,Low,0,0,0.8228,Approved,0,Female,46-55,0,Reference audit group,employment_length
APP-00758,EU,32,27164,590,0.299,5.0,8072,Very High,1,0,0.092,Declined,0,Male,26-35,1,Protected audit group,credit_score
APP-00759,US,44,91325,802,0.179,7.0,30313,Medium,0,0,0.9155,Approved,0,Female,36-45,0,Reference audit group,postcode_risk_band
APP-00760,US,32,19641,622,0.331,19.6,7604,High,0,0,0.2146,Declined,0,Female,26-35,1,Protected audit group,credit_score
APP-00761,US,40,33433,630,0.367,5.1,6744,Medium,0,0,0.3063,Declined,1,Female,36-45,1,Protected audit group,credit_score
APP-00762,US,41,41431,598,0.345,1.5,15064,Low,0,0,0.2352,Declined,0,Male,36-45,0,Reference audit group,credit_score
APP-00763,US,34,63527,659,0.414,11.0,24051,Low,1,1,0.3479,Declined,0,Male,26-35,0,Reference audit group,thin_file_flag
APP-00764,US,54,32451,679,0.348,4.0,8160,Medium,0,0,0.4457,Declined,0,Male,46-55,0,Reference audit group,postcode_risk_band
APP-00765,EU,31,31233,676,0.362,1.6,11123,High,0,0,0.3191,Declined,0,Male,26-35,0,Reference audit group,postcode_risk_band
APP-00766,US,32,34522,533,0.356,3.9,19454,Medium,0,0,0.0858,Declined,1,Female,26-35,0,Reference audit group,credit_score
APP-00767,US,38,26055,662,0.272,3.4,15885,Medium,0,0,0.348,Declined,0,Male,36-45,0,Reference audit group,postcode_risk_band
APP-00768,US,45,65295,715,0.277,5.5,24819,Medium,0,0,0.677,Approved,0,Male,36-45,0,Reference audit group,postcode_risk_band
APP-00769,US,26,40400,596,0.318,8.0,19038,High,1,1,0.1176,Declined,1,Female,26-35,0,Reference audit group,credit_score
APP-00770,US,31,29011,622,0.592,2.2,12402,Low,0,1,0.144,Declined,0,Female,26-35,1,Protected audit group,debt_to_income
APP-00771,US,33,20073,630,0.301,7.0,5517,Low,0,0,0.3484,Declined,0,Female,26-35,0,Reference audit group,credit_score
APP-00772,EU,34,78955,646,0.437,1.9,41488,High,0,0,0.2719,Declined,0,Female,26-35,0,Reference audit group,postcode_risk_band
APP-00773,US,54,53152,604,0.337,3.6,23738,High,0,1,0.1636,Declined,1,Male,46-55,0,Reference audit group,credit_score
APP-00774,EU,26,51483,654,0.226,7.3,13890,High,0,1,0.3938,Declined,0,Male,26-35,1,Protected audit group,postcode_risk_band
APP-00775,EU,49,34948,652,0.454,9.9,14454,Medium,0,0,0.3438,Declined,0,Female,46-55,0,Reference audit group,debt_to_income
APP-00776,EU,57,21965,669,0.374,4.0,10160,Low,0,0,0.3809,Declined,0,Female,56+,0,Reference audit group,debt_to_income
APP-00777,EU,19,63870,732,0.336,10.8,26373,Medium,0,1,0.6692,Approved,0,Female,19-25,1,Protected audit group,income_instability_flag
APP-00778,EU,53,80979,750,0.229,4.1,21895,High,0,1,0.7083,Approved,0,Female,46-55,0,Reference audit group,postcode_risk_band
APP-00779,EU,44,39001,643,0.453,0.8,21514,High,0,1,0.1541,Declined,0,Male,36-45,1,Protected audit group,employment_length
APP-00780,US,37,84250,744,0.39,4.3,46149,High,0,0,0.6425,Approved,0,Female,36-45,0,Reference audit group,postcode_risk_band
APP-00781,EU,34,46105,692,0.211,8.1,13040,Low,0,0,0.6953,Approved,0,Female,26-35,0,Reference audit group,credit_score
APP-00782,US,36,57792,571,0.442,5.8,22874,Medium,0,0,0.168,Declined,0,Female,36-45,1,Protected audit group,credit_score
APP-00783,US,32,33677,715,0.354,3.7,21116,Very High,0,0,0.3866,Declined,0,Female,26-35,0,Reference audit group,postcode_risk_band
APP-00784,EU,48,66592,721,0.482,4.9,28861,Low,0,0,0.6354,Approved,0,Male,46-55,0,Reference audit group,debt_to_income
APP-00785,EU,34,46966,694,0.617,3.0,26169,Very High,0,1,0.1984,Declined,1,Female,26-35,1,Protected audit group,debt_to_income
APP-00786,US,44,66738,638,0.28,4.6,21042,Medium,0,0,0.4234,Declined,1,Male,36-45,0,Reference audit group,credit_score
APP-00787,US,34,67839,724,0.596,4.3,34906,High,0,0,0.4514,Declined,0,Female,26-35,1,Protected audit group,debt_to_income
APP-00788,US,31,46624,660,0.363,3.7,21625,Low,0,0,0.4346,Declined,0,Male,26-35,1,Protected audit group,credit_score
APP-00789,US,31,48318,751,0.278,2.8,20127,Low,0,0,0.7575,Approved,0,Female,26-35,0,Reference audit group,credit_score
APP-00790,EU,45,76386,737,0.308,9.5,32186,High,0,1,0.6562,Approved,0,Female,36-45,0,Reference audit group,postcode_risk_band
APP-00791,EU,26,74563,663,0.485,6.5,31326,Very High,0,0,0.3083,Declined,0,Female,26-35,1,Protected audit group,postcode_risk_band
APP-00792,US,30,37628,728,0.277,3.5,14008,Very High,0,0,0.5156,Declined,0,Male,26-35,1,Protected audit group,postcode_risk_band
APP-00793,EU,43,52754,689,0.244,3.5,25388,Very High,0,0,0.4239,Declined,0,Male,36-45,1,Protected audit group,postcode_risk_band
APP-00794,US,45,57365,713,0.331,6.8,30402,High,1,0,0.4616,Declined,0,Female,36-45,0,Reference audit group,thin_file_flag
APP-00795,EU,29,32691,548,0.493,1.4,13166,Medium,1,1,0.0395,Declined,1,Male,26-35,0,Reference audit group,credit_score
APP-00796,EU,42,61635,631,0.383,5.1,24101,Medium,0,0,0.3381,Declined,0,Female,36-45,1,Protected audit group,credit_score
APP-00797,EU,34,56073,657,0.312,5.2,25180,Medium,1,0,0.3402,Declined,0,Male,26-35,0,Reference audit group,thin_file_flag
APP-00798,EU,64,30393,666,0.415,6.1,11514,Medium,0,0,0.3723,Declined,0,Female,56+,1,Protected audit group,debt_to_income
APP-00799,EU,31,34270,694,0.31,2.4,12415,Low,0,0,0.5391,Declined,0,Male,26-35,0,Reference audit group,credit_score
APP-00800,US,20,69633,638,0.333,2.4,27477,High,0,0,0.3041,Declined,0,Male,19-25,1,Protected audit group,postcode_risk_band
APP-00801,US,26,25306,524,0.249,7.8,10870,Medium,1,1,0.0584,Declined,1,Female,26-35,1,Protected audit group,credit_score
APP-00802,US,26,46654,731,0.411,0.9,18945,Low,0,0,0.6167,Approved,0,Male,26-35,0,Reference audit group,employment_length
APP-00803,EU,41,35038,729,0.304,7.4,14471,High,0,0,0.603,Approved,0,Male,36-45,0,Reference audit group,postcode_risk_band
APP-00804,US,38,65781,719,0.21,4.3,11938,Medium,0,0,0.7286,Approved,0,Male,36-45,1,Protected audit group,postcode_risk_band
APP-00805,US,19,46708,599,0.224,2.9,13706,Low,0,0,0.3231,Declined,0,Male,19-25,0,Reference audit group,credit_score
APP-00806,EU,37,42071,652,0.371,6.8,27500,Low,0,1,0.3489,Declined,0,Male,36-45,1,Protected audit group,income_instability_flag
APP-00807,US,37,78241,683,0.382,3.0,45214,Medium,1,0,0.3767,Declined,1,Male,36-45,0,Reference audit group,thin_file_flag
APP-00808,EU,36,85289,631,0.255,3.2,30800,Medium,0,1,0.3557,Declined,1,Male,36-45,1,Protected audit group,income_instability_flag
APP-00809,US,37,22831,716,0.277,3.7,4686,High,0,0,0.5058,Declined,0,Female,36-45,1,Protected audit group,postcode_risk_band
APP-00810,EU,23,37680,654,0.39,8.6,20002,Very High,1,0,0.1917,Declined,0,Female,19-25,1,Protected audit group,postcode_risk_band
APP-00811,US,38,57863,597,0.165,4.4,24348,Medium,0,0,0.3191,Declined,0,Male,36-45,0,Reference audit group,credit_score
APP-00812,US,30,47110,664,0.541,0.8,21294,Medium,1,0,0.2025,Declined,0,Female,26-35,0,Reference audit group,debt_to_income
APP-00813,EU,33,26191,592,0.384,8.2,8799,Low,0,1,0.1939,Declined,0,Male,26-35,1,Protected audit group,credit_score
APP-00814,EU,55,39243,677,0.503,1.8,19618,Medium,1,0,0.2368,Declined,0,Female,46-55,0,Reference audit group,thin_file_flag
APP-00815,US,45,104298,691,0.285,2.5,36724,Low,0,1,0.6061,Approved,0,Female,36-45,1,Protected audit group,income_instability_flag
APP-00816,US,53,46623,711,0.365,1.9,30390,Low,0,0,0.5533,Declined,1,Male,46-55,0,Reference audit group,loan_amount
APP-00817,US,19,73374,674,0.246,3.7,36379,Low,0,0,0.5884,Approved,0,Female,19-25,0,Reference audit group,credit_score
APP-00818,EU,38,77963,681,0.42,0.5,39209,Medium,1,0,0.3304,Declined,1,Female,36-45,1,Protected audit group,employment_length
APP-00819,EU,22,81737,743,0.35,1.2,39141,High,0,0,0.6254,Approved,0,Male,19-25,1,Protected audit group,postcode_risk_band
